"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"H6PD",48.9628546937594,0.13201701674976,0.322278725398649,0.409636151398016,0.682072873438209,0.999220134952063,"H6PD"
"SPSB1",91.6962302105934,-0.64753785146581,0.512849321614927,-1.26262787952367,0.206722943681051,0.999220134952063,"SPSB1"
"SLC25A33",11.1956118919194,-0.276894183720225,0.588274111310132,-0.470689051917583,0.637862803720464,0.999220134952063,"SLC25A33"
"CLSTN1",152.472214606142,0.0628755620585026,0.189693233460372,0.331459171798226,0.74029767573627,0.999220134952063,"CLSTN1"
"CTNNBIP1",27.8296160227842,0.134732143837344,0.362438220808299,0.371738233172176,0.710087755753661,0.999220134952063,"CTNNBIP1"
"LZIC",55.4919169836595,-0.472559316626818,0.267632730938532,-1.76570076077635,0.0774460650937904,0.999220134952063,"LZIC"
"NMNAT1",43.2741092046813,0.145775367817096,0.302995481573373,0.481113998994719,0.630435479182334,0.999220134952063,"NMNAT1"
"UBE4B",42.7227024044758,0.351808203552224,0.280706928887732,1.25329362173646,0.210098868820177,0.999220134952063,"UBE4B"
"KIF1B",84.1415994111761,-0.0586810722553389,0.200997131488863,-0.291949799585028,0.770325006686899,0.999220134952063,"KIF1B"
"PGD",77.6691261723908,-0.335173617307854,0.339448939659872,-0.987405109126865,0.323444080709989,0.999220134952063,"PGD"
"APITD1",12.6078408518395,0.366405633534192,0.452117410905485,0.810421418631872,0.417698011869105,0.999220134952063,"APITD1"
"DFFA",43.4462520746935,0.181643413545824,0.290804884700702,0.624622979537542,0.532218534047984,0.999220134952063,"DFFA"
"PEX14",47.7348406226858,-0.00645398040435029,0.276427310718185,-0.0233478392116257,0.981372811927391,0.999220134952063,"PEX14"
"CASZ1",151.835739580526,-0.196582914282359,0.178365667856386,-1.10213426521432,0.270403304666585,0.999220134952063,"CASZ1"
"TARDBP",92.8749549263979,-0.00149050171614701,0.187837660031579,-0.00793505261882221,0.993668810466975,0.999220134952063,"TARDBP"
"SRM",8.85696999797244,-0.325516563463076,0.569109149916197,-0.571975628068903,0.567338486130223,0.999220134952063,"SRM"
"EXOSC10",22.8348253884989,-0.208994517465188,0.347435679566385,-0.601534412717837,0.547484098350452,0.999220134952063,"EXOSC10"
"MTOR",19.0769695425212,-0.26181780133596,0.378247983497146,-0.692185583952851,0.48882079071239,0.999220134952063,"MTOR"
"UBIAD1",11.7204284676314,-0.288456452744273,0.51523808541661,-0.559850796959299,0.575581212086795,0.999220134952063,"UBIAD1"
"FBXO2",5.89301163712727,3.10069812337126,1.10455967834156,2.80718025849613,0.00499772667852317,0.547988830950831,"FBXO2"
"FBXO44",5.67952211913534,1.79873393994124,0.941889099627772,1.90970884008753,0.0561707121351068,0.999220134952063,"FBXO44"
"FBXO6",16.7731257744115,1.54348791774385,0.45190820634709,3.41548990716572,0.000636673888514097,0.252759533740096,"FBXO6"
"MAD2L2",11.4486392581407,1.47377360844581,0.484876947262847,3.03947963862859,0.00236987221511558,0.464286026406207,"MAD2L2"
"AGTRAP",7.29192648989891,0.726014119588771,0.606590267009205,1.19687729769946,0.231354384061737,0.999220134952063,"AGTRAP"
"MTHFR",70.7158224509922,0.346285999293162,0.259153287648459,1.33622074578077,0.181477132133271,0.999220134952063,"MTHFR"
"CLCN6",21.0584509610232,-0.293625849313592,0.416576379618516,-0.704854772568917,0.480900618453099,0.999220134952063,"CLCN6"
"NPPA-AS1",5.0147853260783,0.337723204026222,0.66326673481255,0.509181580049643,0.610624953132441,0.999220134952063,"NPPA-AS1"
"KIAA2013",356.699446128084,0.254275616141741,0.137208763476687,1.85320244639436,0.0638533471717018,0.999220134952063,"KIAA2013"
"PLOD1",77.4494826257316,0.471377698310551,0.317774203429614,1.48337307818934,0.137975316114017,0.999220134952063,"PLOD1"
